text,is_desc,url
Anthocleista vogelii Planch. (Loganiacées).,0,https://www.biodiversitylibrary.org/page/13644129
"Avicennia germinans (Linn.) Linn. (Avicenniacées).
Axonopus flecuosus (Peter) C. E. Hubbard ex Troupin (Graminées).
Caesalpinia bonduc (Linn.) Roxb. (Caesalpiniacées).",0,https://www.biodiversitylibrary.org/page/13644129
Conocarpus erectus Linn. (Combrétacées).,0,https://www.biodiversitylibrary.org/page/13644129
Cyclosorus striatus (Schum.) Ching (Thelypteridacées).,0,https://www.biodiversitylibrary.org/page/13644129
Cyperus articulatus Linn. (Cypéracées).,0,https://www.biodiversitylibrary.org/page/13644129
Cyperus haspan Linn. (Cypéracées).,0,https://www.biodiversitylibrary.org/page/13644129
Cyperus maritimus Poir. (Cypéracées).,0,https://www.biodiversitylibrary.org/page/13644129
"Dalbergia ecastaphyllum (Linn.) Taub, (Papilionacées).",0,https://www.biodiversitylibrary.org/page/13644129
"Dissotis segregata (Benth) Hook. f. (Melastomatacées).
Dodonaea viscosa Jacq. (Sapindacées). a Drepanocarpus lunatus (Linn. f.) G. F. W. Mey. (Papilionacées).
Eclipta prostrata (Linn.) Linn. (Composées).",0,https://www.biodiversitylibrary.org/page/13644129
Eleocharis complanata Boeck. (Cypéracées).,0,https://www.biodiversitylibrary.org/page/13644129
"Eremospatha macrocarpa (Mann et Wendl.) Wendl. (Palmacées).
Fimbristylis obtusifolia Kunth. (Cypéracées).",0,https://www.biodiversitylibrary.org/page/13644129
"Fuirena umbellata Rottb. (Cypéracées). : Glinus oppositifolius (Linn.) Aug. DC. (Ficoidacées).
Hydrocotyle bonariensis Lam. (Ombelliféres).",0,https://www.biodiversitylibrary.org/page/13644129
"ey eer En plusieurs points, on rencontre Mussaenda isertiana et Ficus congensis.",0,https://www.biodiversitylibrary.org/page/13644794
"Ce rideau d’arbres gagne sur les points hauts, occupés par les Lophira, grace a Chrysobalanus ellipticus et Syzygium guineense et sur la dépression herbeuse par C. ellipticus, T. alnifolia, M. isertiana, F. congensis auxquels se mélent Clappertonia ficifolia et Dissotis segregata. (La dépression a un substrat composé d’argile sur 40-60 cm et surmontant du sable blanc. Il est probable qu’elle correspond au comblement d’une lagune formée en arniére d’anciens cordons littoraux : il s’y observe quelques pieds dépérissant d’Acrostichum aureum, témoin d'un vieux milieu saumatre. En période d’inondation, sa végétation est un groupement a Oryza barthu, Futrena umbellata, Rhynchospora cyperoides et Aeschynomene indica ; alors, les habitants riverains y pratiquent la péche. En saison séche, le feu passe. Et en juin dominent F. umbellata, R. cyperoides, Axonopus flexuosus avec aussi Eriosema psoraloides, Scleria racemosa, Alternanthera sessilis, Cyperus haspan, Hyptis lanceolata, Paspalum conjugatum, Panicum repens, Aniseia martinicensis, Pentodon pentandrus, Kyllinga erecta var. africana...).",0,https://www.biodiversitylibrary.org/page/13644794
"4. Conclusion En résumé, il parait probable qu’avant la récente intervention humaine des derniers siécles, les Lophira occupaient toute la partie non inondée des sables jaunes. Leur abattage a favorisé l’invasion de quelques espéces zoochores (Barteria nigritiana, Parkia biglobosa, Vitex doniana) qui, 4 leur tour, ont servi de relais et permis la formation de boqueteaux. Ceux-ci, par progression sur les endroits dénudés, se soudent et donnent une forét basse (fig. 2). Depuis la mise en réserve (1947), cette évolution a continué, mais le feu, bien que non réguliérement annuel, avantage les Lophira et réduit l’extension des bosquets et de la forét basse. I] en résulte actuellement un statu quo dans l’évolution des deux formations. Cependant, vu l’existence de Lophira intacts envahis par les bosquets, il est vraisemblable que si la pratique du feu cessait, les formations 4 Lophira seraient lentement remplacées par une autre végétation qui conduirait 4 la forét dense semi-décidue et ou, dans 'es bas-fonds, se méleraient des espéces de forét périodiquement inondée (Chrysobalanus ellipticus, Symphonia globulifera). Dans la réserve d’Ahozon se retrouve donc la progression forestiére mise en évidence pour le Bénin a la périphérie de la forét de la Lama (Parapis & IlouncNon, 1977) et connue depuis déja longtemps en Afrique occidentale (bibliographie dans Scunext, 1976 et 1977).",0,https://www.biodiversitylibrary.org/page/13644794
"Il. Les FORMATIONS VEGETALES DU PLATEAU DE TERRE DE BARRE AU NORD DE Panou La terre de barre est considérée comme un sol ferrallitique par les pédologues (VotKorr & Wittaime, 1976) et comme une formation géologique par les géologues (Hovessou, 1974), ce qui nous semble le plus vraisemblable. Sa teneur en argile est trés variable et dépend du degré de lessivage, lui-méme en rapport avec la durée des cultures.",0,https://www.biodiversitylibrary.org/page/13644794
"Les formations végétales des plateaux de terre de barre sont trés diverses & cause de Poccupation humaine qui, on le sait, est ancienne (AuBREvILLE, 1937 ; MonDJANNAGNI,",0,https://www.biodiversitylibrary.org/page/13644794
378 BOTANICAL SURVEY OF DISMAL SWAMP REGION.,0,https://www.biodiversitylibrary.org/page/365216
"The dune marshes.—In small, nearly level tracts or basin-like depressions among the dunes, with a subsoil denser than the surface sand, rain water is often held for days, forming shallow pools; and here the soil, even at the surface, is normally wet. In such places : marsh vegetation finds opportunity for development, and contrasts with other vegetation of the open dunes in that it grows densely, or, in other words, in closed formation. The prevailing species are mostly not halophile plants, although Scirpus americanus and Fimbristylts spadicea are often abundant. On the other hand, species normally not halophile, especially two rushes, Juncus scirpoides and J, dichofomus, usually dominate the association and give a dull brown color to the whole. Panicwm virgatum and Andropogon glomeratus are not infrequent. In the wet sand at the edges depauperate Hrigeron canadensis (with thickish leaves), diminutive Sarothra gentianoides, and Diodia virginiana usually occur. Depauperate Myrica bushes frequently occur sparsely.",0,https://www.biodiversitylibrary.org/page/365216
"Sometimes, as in a marsh at Cape Henry, a considerable variety of inland palustrine species associate together, notably HMragrostis refracta, Lycopodium inundatum, Drosera intermedia, Fimbristylis autumnalis, Rynchospora cymosa, Centella asiatica, Hydrocotyle umbellata, ete. South of Virginia Beach a similar marsh contained, in addition to these, Rheria mariana, Hupatorium rotundifolium, Cyperus haspan, Panicum sphagnicola, P. agrostoides, and eranberry (Oxycoceus macrocarpus), the last with stems 2 meters (nearly 7 feet) long, creeping among and almost hidden by other plants, Such marshes are really part of the fresh-water vegetation of the region, but are placed here for the sake of topographical continuity, and because of the occurrence in them of a few halophile or hemihalophile species. They form a transition from the sand strand to the salt marsh on the one hand and to the low fresh-water marshes on the other. They may well be termed ‘‘neutral ground.” ! THE INNER (WOODED) DUNES, The high dunes.—These are usually the highest of the dunes, and in most cases bear an open forest of small short-leaf pine (Pinus taeda), usually 6 to 9 meters (20 to 30 feet) high and 3 decimeters (1 foot) or less in diameter. Sometimes a small growth of deciduous trees and shrubs, notably black cherry (Prunus serotina),* persimmon (Diospyros virginiana), Xanthorylum clava-herculis (sometimes 6 meters, 20 feet, high), Sassafras sassafras, Juniperus virginiana, 'Massart describes the vegetation of dune marshes along the Belgian coast as “in all things similar to that which inhabits marshes in the interior of the country.” Mém. Soc. Roy. Bot. de Belgique, vol. 32, p. 10 (1893), For a reproduction of a photograph of one of these marshes see the same author (loc. cit., pl. 1).",0,https://www.biodiversitylibrary.org/page/365216
>The largest specimen observed was about 9 meters (30 feet) high and 3 decimeters (1 foot) in diameter.,0,https://www.biodiversitylibrary.org/page/365216
"‘*LOW MARSH”? VEGETATION, 439 “turnouts” of the canals, while Saururus is most at home in shady places, where it grows in shallow water or very wet soil, sometimes in pure associations of considerable size. Less important are Scirpus cyperinus eriophorum, S. divaricatus, Erianthus saccharoides, Eleocharis mutata, ete.",0,https://www.biodiversitylibrary.org/page/365283
"Topographical, rather than purely ecological considerations make it expedient to distinguish this from the preceding association, although it should be noted that the diversity of forms is much less than in the river marshes and the influence of the adjacent palustrine forest is greater.",0,https://www.biodiversitylibrary.org/page/365283
"LOW MARSH FORMATION, The term ‘* Low marsh” may be employed as an antithesis to that of “Reed marsh” in order to designate the limited areas of marshy ground or swales which occur here and there in the Forested Plain, especially at waysides, and which are covered chiefly with a low rather than a tall reedy growth, The wet places in the pine barrens, already described under the heading of ‘‘ Pine Barrens,”! could properly be referred to this formation, with which they are ecologically homologous; but, as in other cases, it has seemed best to describe such extremely limited associations in connection with the extensive formations to which they belong topographically. For the same reason the ‘‘dune marshes” have been treated in connection with the sand strand, while from the strictly ecological point of view they belong to the ‘‘low marshes.” Rynchospora-Eleocharis Association.—The vegetation of the low marshes comprises a great variety of species, predominant among them being numerous sedges. Of these the most abundant are as follows: Rynehospora cymosa. Fimbristylis laxa.",0,https://www.biodiversitylibrary.org/page/365283
"Rynchospora inexpansa, Rynchospora glomerata, Rynchospora corniculata.
Eleocharis ovata.",0,https://www.biodiversitylibrary.org/page/365283
Eleocharis tortilis.,0,https://www.biodiversitylibrary.org/page/365283
"Carex verrucosa (characteristic), Fimbristylis autumnatis.",0,https://www.biodiversitylibrary.org/page/365283
"Lipocarpha maculata, Fuirena squarrosa, Cyperus flavescens.
Cyperus flavicomus, Cyperus pseudovegetus.
Cyperus haspan.",0,https://www.biodiversitylibrary.org/page/365283
"Likewise abundant are various rushes, notably: Juneus acuminatus.
Juneus acuminatus debilis.
Juncus marginatus, Juncus canadensis, Juncus setaceus.
SUNCUS repens, Species of Xyris (NX. caroliniana, N. ambiqua, ete.) are conspicuous with their bright yellow flowers.",0,https://www.biodiversitylibrary.org/page/365283
"Grasses, mostly with weak, decumbent culms, are often an important element. Examples are: Panicularia pallida, Panieum gibbum.",0,https://www.biodiversitylibrary.org/page/365283
"23592—No. 6—O1—— ‘Above, p. 405, Panicum verrucosum, Panicum viscidum,",0,https://www.biodiversitylibrary.org/page/365283
"NORTHERN PLANTS REACHING THE DISMAL SWAMP. 449 of the vegetation, are properly Austroriparian plants.",0,https://www.biodiversitylibrary.org/page/365295
"Among these ‘character plants” are a considerable number which do not extend north of the Dismal Swamp region, namely: Pinus palustris.
*Erianthus saccharoides.
* Panicum gibbum.' *Uniola paniculata, Arundinaria macrosperma.
*Cyperus haspan.
*Fimbristylis spadicea.
Cladium effusum.
Carex verrucosa.
*Tillandsia usneoides.
Atamosco (Zephyranthes) atamasco.
Quercus laurifolia.
*Quercus virginiand.
Clematis ecrispa.
Persea borbonia.
Persea pubescens.
*Decumaria barbara. | Zanthoxrylum elava-herculis.
Jatropha stimulosa.
Berchemia scandens.
Cornus stricta, Nyssa aquatica.
Nyssa biflora.
Leucothoé axillaris.
* Pieris nitida, Styrax grandifolia.
= Fraxrinus caroliniand.
Felsemium sempervirens.
Callicarpa americana.' * Physalis viscosa.
Bignonia crucigera.' *Kupatorium capillifolium, *Borrichia frutescens.",0,https://www.biodiversitylibrary.org/page/365295
"Those species whose names are preceded by an asterisk (*) are not confined to the Lower Austral zone, but extend southward into the tropical region. A complete list of the species which are known to reach their northern limit in the Dismal Swamp region is given in the table of northern limits of Austroriparian species, which will be found at the end of this chapter.",0,https://www.biodiversitylibrary.org/page/365295
PLANTS REACHING THEIR SOUTHERN LIMIT IN THE DISMAL SW AMP REGION.,0,https://www.biodiversitylibrary.org/page/365295
"Besides ‘the Lower Austral element which dominates the flora of this region and the large number of Upper Austral species, there are a number of plants which apparently here reach their southern limit, at least in the Coastal plain. These belong to three categories: (1) Strand plants hardly to be reckoned to any of the life zones; (2) mostly palustrine species, chiefly of boreal origin, to which the cold, wet soil of the swamps offers a congenial environment; and (3) nonpalustrine species, which are either of the Transition zone or of both that and the Upper Austral. A prefixed (*) indicates that the species reaches its actual austral limit in point of latitude, irrespective of altitude, in the Dismal Swamp region.",0,https://www.biodiversitylibrary.org/page/365295
1. STRAND PLANTS.,0,https://www.biodiversitylibrary.org/page/365295
"* Ammophila arenaria.” * Festuca rubra.’ * Lechea maritima.* *Ammodenia peploides.
* Hudsonia tomentosa.",0,https://www.biodiversitylibrary.org/page/365295
"1 Occurs sparingly in mountain valleys in eastern Tennessee.
? Ranges several miles south of Virginia Beach and perhaps into North Carolina.
® The var. glaucescens Hack. occurs in central Tennessee.",0,https://www.biodiversitylibrary.org/page/365295
"4 Accredited by Watson to Georgia, but this requires confirmation.",0,https://www.biodiversitylibrary.org/page/365295
,0,https://www.biodiversitylibrary.org/page/365295
"452 BOTANICAL SURVEY OF DISMAL SWAMP REGION, Northern limit of species—Continued.",0,https://www.biodiversitylibrary.org/page/365298
Name of species.,0,https://www.biodiversitylibrary.org/page/365298
Uniola paniculata L.*+t Arundinaria macrosperma Mx .......... 22222... ---- Arundinaria tecta (Walt.) Muhl Cyperus compressus L.*+ ..,0,https://www.biodiversitylibrary.org/page/365298
Cyper usc pl icus a ) Britton.,0,https://www.biodiversitylibrary.org/page/365298
"Cyper us pooudonere tus Steud.t. wns areata Cyperus stenolepis Torr ......------- F moa ails Cyperus tetragonus Ell. 5 Si» aeeomer Eleocharis albida Torr. ._....--.....-.-........--....
Eleocharis capitata (lL.) R. Br.*+ 9 __.0 ee Eleocharis melanocarpa Torr. ...........--..-------- Eleocharis microcarpa Torr. * __.. ‘ Eleocharis ochreata (Nees) Steud.*___............_.
Eleochar a lt Hag Torr .._..-- ones eee e eee eee Eleocharis tortilis (Link) Schult................_.- Eleocharis tric ostata Torr. _ Eleocharis tubercu'osa (Mx.) Roem & Sehult__ Dichromena colorata (L.) Hitehe. *...... -.. 2-22...
Dichromena latifolia Baldw .",0,https://www.biodiversitylibrary.org/page/365298
"Psilocarya nitens (Vahl) Wood __ Stenophyllus stenophyllus (Ell.) Britton. _........_...
Stenophuyllus ciliatifolius (Ell.) Mohr... aeeee Fimbr vstylie casta: nea Spee )Vahl*+. we cee e ee reine ne icus (Torr, ) Wood Scirpus divaricatus Ell. + Fuirena squarrosa Mx _....",0,https://www.biodiversitylibrary.org/page/365298
"Fuirena squarrosa hispida (Ell. ) Chapm..
Hemicarpha micrantha (Vahl) Britton Lipocarpha maculata (Mx.) Torr. ........-.
Rynchospora axillaris (Lam.) Britton Rynchospora microcephala Britton. .
Rynchospora ciliata Vahl...",0,https://www.biodiversitylibrary.org/page/365298
"Rynchospora corniculata (am.) A. Gray +. _ Rynchospora corniculata siattihhdeiaiegl (Torr. ) ritton . owe s wane Rynchospora ¢ ymosa Fl. * + Rynchospora fascicularis (Mx. ) ‘Vahl.
Rynchospora filifolia A. Gray .
Rynchospora gracilenta A. Gray .....- Rynchospora grayi Kunth...
Rynchospora tnexpansa (Mx. ) Vahl...
Ryne hospor akn iesker nit Carey Seleria torreyana Walp*, .",0,https://www.biodiversitylibrary.org/page/365298
"Carex elliottiiSchw, & Torr...................0 00 Carex grandis Bailey t.............--.-.-------- 2...
Carex littoralis Schwein eee eee Lcee eee Carex venusta Dewey _... 2-222. 2-22... -- we eee Carex verrucosa Muhl..-. 2.222222... 22 Carex walteriana Bailey _......-. 22.2... 0222-882.
Peltandra sagittaefolia VMx. ) Morong......--. 12...
Orontium aquaticum Li... ..-22.------. 222 eee Sabal minor (Jacq.) Mohr. a Sabal palmetto Roem. & Schult - we eee eee eee Mayaca aubleti Mx. we ewes eee eee oe eee eee Xyris ambiqua Beyrich . we-ee Xuris baldwiniana Roem. & © Schult - Xyris caroliniana Walt - a Xyris communis Kunth t+...",0,https://www.biodiversitylibrary.org/page/365298
"ce s|ol, iz ° 2, |\2I4 bb be A |} o Melo | 0” | 0” 9 8 o 2 x Polegls &1|2 BA ¢$ 2&2 2 2 ¢ 2s Y A | gS Ulvititg t Bs |8\/s s/s 59 5 7 |e mi) |S |= le = pe) ip pis Pe) > > pe) 8/8 Sig 8 Sis 8 HH 4 oe ee | 4 wsee| ema clones lamas! BL (ase bmmen| ones e707! rece mort [lem a ee ee ee meeeomeceomin [fen rl eaeonine| memes] wares x as omc acomesiie| a ecew laeseanaes| aarecee!| suaueaiy x PS hasiate!| 22-22 miomeel nti ee ee oe Simeon a es ee wt OR lemme ase |e one ewes] sews neme | 2S lemme) nue oe we aie ee x De [imemimn:| commend cscs Prmennccilaremen! ¢ sue | em «x |. wealeee secsleee oe |ewinapaweel| soe | Semsilee ee MR --- i.
wee[enee|ecee|ooee eoee| coe eee x | sex, © loose! ares! seee aus) way hommes) ware z Shenson | nmin | _-- -|--- Lee --[----] -- -|- wee |eeee -- wanef eee “|= aeel| arse ee eee | sex ace x | [x seco] - --- ee eee J.--- ---.]e--ete eee .
|x LITE IIE | ee ee i pe ar ns ae | ---- wise) mew Penner ed ----| x wsfeeee Jo---J-ee. & feeee) ee]...
| - . an b.4 % % .
ees ae eel _ -foaal x n 25 vi flmememen Pemcmveces walenue en ee oe weleweclece eines | o ome = sae x --- ee ees eee ee vat * 3:5chl imanie| momenve| suanarme wamimnl ere — wee|----]----] X Joe ee ee ee a |X nee pene ssrsfeotepeeefee |e o .",0,https://www.biodiversitylibrary.org/page/365298
"ze. % be “es a om P| = -_ * 2 ocd 2 + 2 3 o on o Lo} TU, us) 56 os i] Pe ee ob BSS s gel & Hi — — | — ee a x = ees ae x omese| we = x . oe ioe nee ne SS fowewl ome ood oe x x foe poole x |--~- - oo wens x x |..-.]--- unl! - a oe ---]--- eo.
eras ae x |",0,https://www.biodiversitylibrary.org/page/365298
"GEOGRAPHIC RELATIONS OF FLORA. 459 An analysis of these columns shows that more than two-thirds of the genera occurring in the Dismal Swamp region which are endemie in eastern North America are small ones, numbering 1 to 6 species, and of these a half dozen are monotypic. Of the 26 genera common to eastern North America and castern Asia 2 are monotypic, 9 have 2 species cach, and 4 consist of 3 species each. The others, with one exception (Azalea), number 4 to 10 species each. On the other hand, the genera which are widely distributed in America, or throughout the Northern Ilemisphere, are mostly of considerable size. The majority, Which have still more extensive ranges, include several of the largest of the genera of vascular plants. It is generally admitted that in small genera of comparatively restricted distribution we have to do in many cases with very old and failing types. On the other hand, the large, widely dispersed genera are dominant and in many cases comparatively modern types.",0,https://www.biodiversitylibrary.org/page/365305
"The total number of species of pteridophytes and embryophytes collected or observed is, roughly, 720, of which about 100 have been introduced by the direct or indirect agency of man from other regions, while the remainder are indigenous, Of the indigenous species over 500 are endemie¢ in extratropical North America, the great majority in the country east of the Rocky Mountains and a large percentage in the Austroriparian area. The nonendemic but indigenous species occur likewise in the following regions: 1. Tropical Zone, (a) Of both hemispheres .....-.-..------.-2-. 2-2-2 2-22 eee eee eee 9 (b) Of the New World alone _... -.-..-..-----.----- 0-2-2 eee 50 — 59 2. North Temperate Zone.
(i) EXPO AlGG .. - W25 cnc mens cee ne hee 0 te oA bw penn we een 2 oie 2 (6) Wurope 800 Aste oe acces wees xe SSF A ROE A Beem Re en ee een ee Ct) ABTA BLOONS nc eee: pees a eee: eee mes eee eee gS ee ee ce 6 — 31 Total __.-.-...---------- 2-0 ee oe en enn eee ee ee ee eee eee 90 1. Tropical Zone.",0,https://www.biodiversitylibrary.org/page/365305
"(a) BOTH HEMISPHERES, Cyperus haspan. Centellu asiatica, Cyperus esculentus. Dichondra evolvulacea.
Spirodela polyrhiza. Physalis angulata, Flydrocotyle wmbellata, Monniera monniera.",0,https://www.biodiversitylibrary.org/page/365305
"Hydrocotyle ranunculoides,",0,https://www.biodiversitylibrary.org/page/365305
"SEDGES. 391 Cyperus vegetus Willd. Sp. P11: 283. 1797. THRIFTY CYPERUS.
H. C. Watson, Hook. Lond. Journ. Bot. 3:610, 1844.",0,https://www.biodiversitylibrary.org/page/365826
"Mexico, CHILE, SOUTH EUROPE, Lower Sonoran and Louisianian areas. California.",0,https://www.biodiversitylibrary.org/page/365826
"ALABAMA: Coast plain. Low damp to wet places. Mobile County, banks of Mobile River; marshy ground near Mobile and Ohio Railroad depot, copiously, 1896.
July to August. Probably adventive from the tropics. Perennial.",0,https://www.biodiversitylibrary.org/page/365826
Type locality not given.,0,https://www.biodiversitylibrary.org/page/365826
Herb. Geol. Surv. Herb. Mohr.,0,https://www.biodiversitylibrary.org/page/365826
"Cyperus pseudovegetus Steud. Syn. PL. Cyp. 24, 1855. FaALsE THRIFTY CYPERUS.",0,https://www.biodiversitylibrary.org/page/365826
"Cyperus vegetus Pursh, Fl. Am. Sept. 1:51. 1814. (Also of Muhl. Ell. Chapman.) Not of Willd.",0,https://www.biodiversitylibrary.org/page/365826
"Cyperus virens Gray, Man. ed. 2:493. 1856. Not of Michx.",0,https://www.biodiversitylibrary.org/page/365826
"C. luzulae var. umbellulatus Britton, Bull. Torr. Club, 13: 208, 1886.",0,https://www.biodiversitylibrary.org/page/365826
"C. calearatus Nees; Wats. in Gray, Man. ed. 6,570. 1890.",0,https://www.biodiversitylibrary.org/page/365826
"Ell. $k.1:65. Gray, Man. ed. 6, 570, Chap. Fl. 509; ed. 3, 537, Coulter, Contr.
Nat. Herb. 2 : 462.",0,https://www.biodiversitylibrary.org/page/365826
"Carolinian and Louisianian areas. Delaware to Florida, west to Tennessee, Texas, Arkansas, and Indian Territory.",0,https://www.biodiversitylibrary.org/page/365826
"ALABAMA: Mountain region to Central Prairie belt, damp close soil, exsiceated places. Cullman County, 800 feet. Madison County, Huntsville. Autauga County, Prattville. July to August; frequent. Perennial.",0,https://www.biodiversitylibrary.org/page/365826
Type locality: “OM. Curtis legit in Carolina australi.” Herb. Geol. Surv. Herb. Mohr.,0,https://www.biodiversitylibrary.org/page/365826
"Cyperus virens Michx. Fl. Bor. Am. 1:28, 1803. . GREEN CYPERUS.",0,https://www.biodiversitylibrary.org/page/365826
"Ell. Sk. 1:66. Chap. F1. 609, Coulter, Contr. Nat. Herb. 2 : 462.",0,https://www.biodiversitylibrary.org/page/365826
"MeExIco, GUATEMALA.",0,https://www.biodiversitylibrary.org/page/365826
"Carolinian and Louisianian areas. Kentucky (Mohr), Tennessee, from North Carolina south to Florida, west to Texas and Arkansas.",0,https://www.biodiversitylibrary.org/page/365826
"ALABAMA: Coast plain. Open marshes, ditches. Mobile County. June; 2 or 3 feet high; not rare. Perennial.",0,https://www.biodiversitylibrary.org/page/365826
Type locality: “Hab. in Carolina.” Herb. Geol. Surv. Herb. Mohr.,0,https://www.biodiversitylibrary.org/page/365826
"Cyperus ochraceus Vahl, Enum. 2:325. 1806, Griseb. Fl. Brit. W. Ind. 563.",0,https://www.biodiversitylibrary.org/page/365826
"West INDIES, MEXICO, GALAPAGOS.",0,https://www.biodiversitylibrary.org/page/365826
Louisianian area. Texas and Louisiana.,0,https://www.biodiversitylibrary.org/page/365826
"ALABAMA: Adventive. Mobile County, swamps bordering Mobile River with C. vegetus Willd. July, 1893; rare. Perennial.",0,https://www.biodiversitylibrary.org/page/365826
"Type locality: ‘Hab. in insula St, Crucis. West.” Herb. Geol. Surv. Herb. Mohr.",0,https://www.biodiversitylibrary.org/page/365826
"Cyperus haspan L. Sp. Pl. 1:45. 1753, SHEATHED CYPERUS.",0,https://www.biodiversitylibrary.org/page/365826
Cyperus gracilis Muhl. Gram. 18. 1817.,0,https://www.biodiversitylibrary.org/page/365826
"C. leptos Schult. Mant, 2: 105. 1825.",0,https://www.biodiversitylibrary.org/page/365826
"EL. 8k.1:66. Gray, Man. ed. 6, 571. Chap. FI. 509. Coulter, Contr. Nat. Herb.
2:463. Griseb. Fl. Brit. W. Ind. 564.",0,https://www.biodiversitylibrary.org/page/365826
"West INDIES, Mexico TO BRAZIL, AFRICA, ASIA, AUSTRALIA, Louisianian area. Southern Virginia along the coast to Florida, west to Texas.",0,https://www.biodiversitylibrary.org/page/365826
"ALABAMA: Metamorphic hills to Coast plain. Borders of ponds and ditches. Lee County, Auburn (FS. Earle). Mobile and Baldwin counties. August to October; frequent. Perennial. .",0,https://www.biodiversitylibrary.org/page/365826
"Type locality: “Hab. in India, Aethiopia.” Herb. Mohr.",0,https://www.biodiversitylibrary.org/page/365826
Cyperus dentatus Torr. Fl. N. & Mid. U.S. 1:61. 1824. TOOTHED CYPERUS.,0,https://www.biodiversitylibrary.org/page/365826
Cyperus parviflorus Muhl. Gram. 19. 1817. Not Vahl.,0,https://www.biodiversitylibrary.org/page/365826
"Gray, Man. ed. 6,571. Chap. Fl. ed. 3, 536.",0,https://www.biodiversitylibrary.org/page/365826
Appalachian to Louisianian area. Coast New England and New Jersey to West Virginia and South Carolina.,0,https://www.biodiversitylibrary.org/page/365826
"ALABAMA: Adventive from Northern States. Mobile County, sandy shores Mobile Bay. Perennial.",0,https://www.biodiversitylibrary.org/page/365826
Type locality : ‘On the banks of rivers and in sandy swamps. In the pine barrens of New Jersey. In Pennsylvania. Muhlenberg.” Herb. Mohr.,0,https://www.biodiversitylibrary.org/page/365826
448 CONTRIBUTIONS FROM THE NATIONAL HERBARIUM.,0,https://www.biodiversitylibrary.org/page/41740462
"Spikelets spicately arranged. (CHoRISTACHYAE.) Annual, Rachilla of spikelets scarcely winged.
Glumes rather obtuse ¥2.220.. AL lita 12. C. sphacelatus.
Glumes acute, mucronulate:...............-.....-- 13. C. compressus.
Rachilla of spikelets winged; large annual ............ 15. C. radiatus, Perennial.
Stolons many, slender, disappearing .................. 14. C. esculentus.",0,https://www.biodiversitylibrary.org/page/41740462
"1. Cyperus tenerrimus J. 8. & C. B. Presl, Rel. Haenk. 1: 166. 1830.",0,https://www.biodiversitylibrary.org/page/41740462
Cyperus cymbaeformis Liebm. Dansk. Vid. Selsk. Skr. 2: 20. 1849.,0,https://www.biodiversitylibrary.org/page/41740462
Cyperus wawrat Boeck. Linnaea 38: 363. 1874.,0,https://www.biodiversitylibrary.org/page/41740462
"Annual, stem monocephalous; bracts 4 to 8, very long, grassy; glumes elliptic, cymbiform, curved, obtuse, 5-costate, pale cinnamon color; style 3-fid; nut oblong, of two-thirds the length of the glume.",1,https://www.biodiversitylibrary.org/page/41740462
"DistripuTION: Central America, somewhat rare.",0,https://www.biodiversitylibrary.org/page/41740462
"Costa Rican couuectrions: Littoral zone, Salinas Bay, Tonduz 2713, 2866; Nicoya, Tonduz 13741.",0,https://www.biodiversitylibrary.org/page/41740462
"2. Cyperus uncinatus Poir. Encye. 7: 247. 1806.
Cyperus cuspidatus H. B. K. Nov. Gen. & Sp. 1: 204. 1815.
Cyperus aureus J. 8S. & C. B. Presl, Rel. Haenk. 1: 168. 1830.
Cyperus hamulatus Kunth, Enum. 2: 22. 1837, DistRiBUTION: In almost all warm countries; in Central America rather rare.
Costa Rican COLLECTIONS: San José, Tonduz 8606.",0,https://www.biodiversitylibrary.org/page/41740462
3. Cyperus haspan L. Sp. Pl. 1: 45. 1753.,0,https://www.biodiversitylibrary.org/page/41740462
"Cyperus aphyllus Vahl, Eclog. Amer. 2: 6. 1798.",0,https://www.biodiversitylibrary.org/page/41740462
Cyperus nudus H. B. K. Nov. Gen. & Sp. 1: 203. 1815.,0,https://www.biodiversitylibrary.org/page/41740462
Cyperus adenophorus Schrad.; Nees in Mart. Fl. Bras. 21: 28. 1842.,0,https://www.biodiversitylibrary.org/page/41740462
Cyperus efoliatus Boeckl. Allgem. Bot. Zeitsch. 1: 226. 1895.,0,https://www.biodiversitylibrary.org/page/41740462
DistriputTion: Throughout nearly all warmer regions; often a troublesome weed in fields. Very common in Central America.,0,https://www.biodiversitylibrary.org/page/41740462
"Costa Rican couLections: Pittier & Tonduz 3804b; La Cruz de Guanacaste, Pittier 2714; Turrialba, altitude 500 meters, Tonduz 8304; Cafias Gordas, altitude 1,100 meters, Tonduz 10952.",0,https://www.biodiversitylibrary.org/page/41740462
"Tonduz no. 8304 is a large specimen, the stem a meter high, 5 mm. in diameter at summit. The spikelets are altogether those of typical Cyperus haspan. The summit of the stem is notably punctate with stomata. The stems in Pittier’s no. 2714 are in like manner punctate. Old World specimens are usually much smaller, and with the stomata on the stem indistinct; nevertheless, there occur in the Old World large specimens, the long stems dotted with stomata at summit, but they are more rare here than in America.",1,https://www.biodiversitylibrary.org/page/41740462
"4. Cyperus alternifolius L. Mant. 28. 1767.
DistrRipuTION: Madagascar and Bourbon, where it is perhaps indigenous; extensively cultivated.
Costa Rican couLections: Public parks at San José, altitude 1,100 meters, Tonduz 10888.
This plant is perhaps C. flabelliformis Rottb., forma hortensis? C. flabelliformis Rottb. is common in Africa and widely dispersed.",0,https://www.biodiversitylibrary.org/page/41740462
